Region,Country,Location,Course,Play,Type,Date,NumberHoles,Architect,Budget,Budget2,Construction,ETA,Year,TypeOfJob,Status,Current,History,DataCurated,Latitude,Longitude,Website,YouTube,Instagram,InstaCaption,Acres,Comments,YouTubeCaption,Twitter,TwitterCaption
N America,USA,Pennsylvania,Merion West,Member,Member,2026,,Gil Hanse,,,,,,Masterplan,Drawing boards ,,Hugh Wilson,2023-10-25,39.99183,-75.3330882,"https://golfclubatlas.com/forum/index.php/topic,44177.25.html",,,,,,,,
N America,USA,Pennsylvania,Moselem Springs,Once,Member,2024,,Tom Fazio,,,Brian Ley,ETA May 2024,,Restore,Construction,,George Fazio,2023-10-27,40.500127,-75.8491908,https://moselemgolf.com,,,,,,,LeyCompany/status/1721561388756115797,New Greens
N America,USA,Pennsylvania,Oakmont,Member,Member,2024,,Gil Hanse,,,Caveman,,,Restore,Construction,,Fownes,2023-12-13,40.5258992,-79.8290733,https://www.turfnet.com/jobs/j54582-oakmont-country-club-seasonal-intern/,,,,,MKA Consultants Irrigation,,JerimiahLee/status/1655271048659496962,Greens expansion
N America,USA,Pennsylvania,Paxon Hollow,Govt.,Public,2023,,Tyler Rae,,,,,,Renovate,Ongoing,,,2022-01-28,39.9561324,-75.3758975,http://www.paxonhollowgolf.com,,,,,,,ClubPaxon/status/1486042886382755855,Hole one
N America,USA,Pennsylvania,Philadelpha CC Spring Mill,Once,Member,2024,,Jim Nagle,$15M,,Mottin Golf,,,Restore,Construction,,William Flynn,2023-06-01,40.0623264,-75.2943328,https://issuu.com/philadelphiacc/docs/pcc_brochure_final_-_spread,YRmO5b7vkgU,mazzellagolf,mazzellagolf,,Paul Roche,Town Hall,,
N America,USA,Pennsylvania,Rolling Green,Member,Member,2024,,Gil Hanse Ben Hillard,,,Total Turf,,,Masterplan,Ongoing,,William Flynn,2023-08-23,40.0624979,-78.8313564,https://vimeo.com/556591954,,,,,,,rggc1926/status/1693923013018652772,Hole by Hole
N America,USA,Pennsylvania,Southmoore,Once,Member,2024,,Richardson Danner Fine,,,,,,Reduce,Drawing boards ,,Blaukovitch,2023-03-09,40.7500925,-75.3956411,https://www.southmooregolf.com/golf-course,,,,,,,,
N America,USA,Pennsylvania,St. Davids,Once,Member,2025,,Tyler Rae,,,,,,Renovate,Ongoing,,Donald Ross,2023-09-01,40.057697,-75.3875359,https://www.stdavidsgc.com/golf,,,,,,,LeyCompany/status/1152640122082476032,George Ley
N America,USA,Pennsylvania,Tumblebrook,Holiday,Public,2026,,Ron Prichard Christine Fraser Jeff Mingay,,,,,,Restore,Drawing boards ,,Donald Ross,2023-10-07,41.16087,-74.7261301,https://www.thegolfbusiness.co.uk/2023/10/us-golf-course-to-be-revived/,,,,,Josh Woodward,,SHistorians/status/1656406446416732161,Vaughn Halyard
N America,USA,Pennsylvania,Union League Torresdale,Once,Member,2024,,Andrew Green,,,Mottin Golf,,,Restore,Construction,,Donald Ross,2023-05-12,40.0901514,-75.2615072,https://www.unionleague.org/golf-club-at-torresdale.php,,,,,,,AndrewDooleyGCS/status/1657067364188291087,Construction
N America,USA,Pennsylvania,Wyoming Valley,Once,Member,2023,,Andrew Green,,,Mottin Golf,,,Restore,Open,,A.W. Tillinghast,2023-05-21,41.2168159,-75.9301528,https://www.wyomingvalleycountryclub.com/,,,,,,,,
N America,USA,Rhode Island,Met Links,Govt.,Public,2024,,Robert McNeil,,,,ETA Sept 2024,,Renovate,Construction,,Donald Ross,2023-05-02,41.8057683,-71.3833412,https://golfnewsri.com/2023/05/01/met-links-hole-by-hole/,,,,,was Metacomet,,TimGavrich/status/1653544896865660934,9 holes
N America,USA,Rhode Island,Rhode Island CC,Once,Member,2025,,Ian Andrew,,,,,,Restore,Drawing boards ,,Donald Ross,2023-08-13,41.72821,-71.3320413,https://ricc.org/,,,,,,,,
N America,USA,Rhode Island,Winnapaug,Once,Member,2025,,Nicklaus Design,,,,,,Restore,Drawing boards ,,Donald Ross,2022-04-22,41.338693,-71.79467,http://www.winnapaugcountryclub.com/course/,,,,,Scola,,,
N America,USA,South Carolina,Callawassie Island Dogwood,Once,Member,2023,,Billy Fuller,,,TDI,,,Renovate,Open,,Tom Fazio,2023-11-05,32.3265854,-80.8659635,https://cicturfagronomy.blogspot.com/,,,,,,,,
N America,USA,South Carolina,Clemson Walker Course,Holiday,Public,2023,,John LaFoy,$12M,,Environmental Landscaping,,,Renovate,Open,,DeVictor,2023-03-29,34.6646485,-82.844578,https://www.clemson.edu/madren/golf/,,,,,18th hole,,,
N America,USA,South Carolina,Hampton Hall,Holiday,Public,2023,,Nathan Crace,,,Landscapes Unlimited,,,Renovate,Open,,Pete Dye,2023-09-25,32.2443112,-80.9225307,https://www.hamptonhallclubsc.com/,y30M_Xq7UuA,,,,,TifEagle Greens Cored,GPIDrainage/status/1669315857590231044,Slit Drainage
N America,USA,South Carolina,Moss Point GC North,Once,Member,2025,,Clyde Johnston,,$4.6M,,,,Renovate,Drawing boards ,,Tom Fazio,2023-10-26,36.1567045,-109.9571945,https://mosscreek-hiltonhead.com/lifestyle,l6rJIwVOUdg,,,,Devil's Elbow,HOA Amenities,,
N America,USA,South Carolina,Pawleys Plantation,Holiday,Public,2023,,Nicklaus Design Troy Vincent,,$3M,,,,Renovate,Open,,Nicklaus,2023-11-04,33.419812,-79.146146,https://www.pawleysplantation.com/course-renovation/,lHvMed2rWXo,,,,,Bunkers,,
N America,USA,South Carolina,Wellman,Govt.,Public,2023,,Rees Jones,$5M,,Southeastern,,,Renovate,Open,,Dan Maples,2023-10-29,33.8292804,-79.4421906,https://www.wellmangolfclub.com/,JDjdGxNK-A8,,,,Bryce Swanson,Municipal Golf,,
N America,USA,South Dakota,Lakeview,Govt.,Public,2025,,Kevin Norby,$0.6M,,,,,Renovate,Construction,,,2023-08-27,43.741823,-98.0467809,https://www.cityofmitchellsd.gov/600/Lakeview-Master-Plan,75jT6JIvsWc,,,,,Muni Budget,,
N America,USA,Tennessee,Audobon Links,Govt.,Public,2024,,Bill Bergin,$4M,,,ETA May 2024,,Rebuild ,Construction,,,2023-12-05,35.1094541,-89.9256452,https://memphispubliclinks.com/the-links-at-audubon/,,bergingolf,bergingolf,,Memphis,,bergingolf/status/1643022135516962818,Redesign
N America,USA,Tennessee,Brentwood CC,Once,Member,2023,,Bill Bergin,,,,,,Renovate,Open,,David Johnson,2023-10-28,36.0214642,-86.8080399,https://bcctn.org/index.cfm?ID=80,,,,,,,bergingolf/status/1665480852040556562,Sprig fairways
N America,USA,Tennessee,Colonial CC South,Once,Member,2024,,Nathan Crace,,,Forefront Golf Construction,,,Renovate,Open,,,2023-08-02,35.1965315,-89.7810253,https://www.colonialcountryclub.org/,,,,,Premier Play sand ,,lipouts/status/1576213761152557059,Tahoma 31 sod
N America,USA,Tennessee,Harpeth Hills,Govt.,Public,2026,,Bruce Hepner,,,,,,Renovate,Drawing boards ,,,2023-11-14,36.0563515,-86.8880414,https://www.nashville.gov/departments/parks/golf-courses/harpeth-hills-golf-course,,,,,,,,
N America,USA,Tennessee,Johnson City,Once,Member,2023,,Mike Young,,,,,,Renovate,Open,,A.W. Tillinghast,2022-12-07,36.3427424,-82.3426808,https://www.golfcrusade.com/post/johnsoncitycc,,benmalach,Ben Malach,,Bunkers,,,
N America,USA,Tennessee,Links Pine Hill,Govt.,Public,2023,,Marc Messier,$5M,,NMP,,,Renovate,Open,,,2023-10-29,35.0911033,-90.0340497,https://memphispubliclinks.com/pine-hill/,,,,,,,messgolfdesign/status/1503703181687242755,Memphis
N America,USA,Tennessee,Old Fort,Govt.,Public,2023,,Nathan Crace,,,,,,Renovate,Drawing boards ,,,2022-03-23,35.8536693,-86.417782,https://www.oldfortgolfclub.com/,,,,,,,,
N America,USA,Tennessee,Percy Warner,Govt.,Public,2024,9,Bruce Hepner,$2.5M,,MacCurrach,ETA June 2024,1937,Renovate,Grow in,,,2023-10-07,36.0834903,-86.8744188,https://golfcoursearchitecture.net/content/nashvilles-percy-warner-golf-course-closes-for-bruce-hepner-renovation#,U1TrFiOd7Zs,,,,,Jim Nantz,,
N America,USA,Tennessee,Shelby Park Vinny Links,Govt.,Public,2025,27,Bruce Hepner,$2M,,MacCurrach,,,Renovate,Drawing boards ,,Donald Ross,2023-09-11,36.1734149,-86.7365837,https://www.nashville.gov/departments/parks/golf-courses/shelby-golf-course,8ul4z9p0q1M,,,,Brandt Snedeker,Tennessee Golf Foundation,,
N America,USA,Tennessee,Stones River,Once,Member,2024,,Bill Bergin,,,,,,Renovate,Drawing boards ,,,2022-03-23,35.81741,-86.5343393,https://www.stonesrivercountryclub.com/golf/,,,,,,,,
N America,USA,Tennessee,Ted Rhodes,Govt.,Public,2026,,Bruce Hepner,,,,,,Renovate,Drawing boards ,,,2023-11-14,36.1844951,-86.8273471,https://www.nashville.gov/departments/parks/golf-courses,,,,,,,,
N America,USA,Tennessee,Valleybrook,Once,Member,2024,,Cynthia Dye,,,,ETA Apr 2024,,Renovate,Construction,,Charles Adams,2023-10-20,35.1569685,-94.9630737,https://clubandresortbusiness.com/country-club-in-tennessee-will-do-overhaul-of-golf-course/,,,,,,,,
N America,USA,Tennessee,Westhaven GC,Once,Member,2023,,Billy Fuller,,,,,,Renovate,Ongoing,,Arthur Hills,2022-03-12,35.9333072,-86.9401194,https://www.golfwesthaven.com/golf/the-course,3TFKMxDdT9U,,,,TifEagle,Permitting,williamsonsrc/status/1442580582748200960,Williamson
N America,USA,Texas,Alamo City Riverside,Govt.,Public,2024,,Jeff Blume,$4M,,VM Golf,ETA Jan 12 2024,,Renovate,Grow in,,,2023-12-07,29.3814021,-98.4870645,https://alamocitygolftrail.com/riverside-updates/,,vmgolfservices,vmgolfservices,,,,AlamoCityGolf/status/1638194511464603649,Catch basin
N America,USA,Texas,Briggs Ranch,Once,Member,2023,,In house,,,,,,Renovate,Open,,Tom Fazio,2023-02-03,29.4075477,-98.762102,https://www.dormienetwork.com/briggs-ranch,,,,,Dormie,,DormieNetwork/status/1543258709895307266,TifEagle
N America,USA,Texas,Canyon Creek CC,Once,Member,2023,,,,,,,,Renovate,Open,,,2023-11-30,32.9909405,-96.7330854,https://www.fb.me/CanyonCreekClub,,,,,,,,
N America,USA,Texas,Carlton Woods Nicklaus,Once,Member,2024,,Nicklaus Design Chris Cochran ,$7.5M,,Sanders Golf Cole Sanders,ETA May 2024,,Restore,Construction,,Nicklaus,2023-07-10,30.1932396,-95.5524959,https://carltonwoodsinvitational.com/message-from-the-committee-about-the-restoration-of-the-nicklaus-course/,,,,,,,heathwisdom/status/1684986885016326144,Sprigs
N America,USA,Texas,Colonial,Member,Member,2024,,Gil Hanse,$21M,,LaBar,ETA May 2024,,Restore,Construction,,Perry Maxwell,2023-09-08,32.715973,-97.374662,https://www.colonialfw.com/public/vision-for-the-future,,,,,Top 100,,artstricklin/status/1395459864084852738,Hydronics
N America,USA,Texas,Corsicana,Once,Member,2024,,Trey Kemp,,,,,,Restore,Drawing boards ,,Tillinghast,2023-12-24,32.1259206,-96.5257389,https://www.kempgolfcoursedesign.com/,,,,,,,,
N America,USA,Texas,Crown Colony,Once,Member,2025,,Trey Kemp,,,Colligan,,,Restore,Drawing boards ,,,2023-12-24,31.2749807,-94.7216917,https://www.kempgolfcoursedesign.com/,,,,,,,,
N America,USA,Texas,Dallas Athletic Club Gold,Once,Member,2024,,Chet Williams,,,Sanders Golf Cole Sanders,,,Renovate,Construction,,,2023-09-15,32.8413785,-96.6474343,https://www.dallasathleticclub.org/,OiDxZySvpFY,,,,6 holes,Seeding Greensmix,ChetWil73039063/status/1705546525298868522,Redesign 6 holes
N America,USA,Texas,Dallas CC,Once,Member,2024,,Mike Gogel,,,LaBar,ETA Oct 2023,,Renovate,Construction,,,2023-07-15,32.8347823,-96.8038602,https://www.thedallascc.org/,,,,,Stadium Zoysia,,KPhillipsGolf/status/1664262498202136577,Sand capping
N America,USA,Texas,Georgetown CC,Once,Member,2025,,Brian Ross,,,,ETA Jan 2025,,Renovate,Drawing boards ,,,2023-06-04,30.6513735,-97.6987006,https://georgetowncountryclub.net/about-us,,brianrossgolf,Greens Renovation,,,,,
N America,USA,Texas,Green Tree,Once,Member,2023,,Tripp Davis,,,Course Crafters,,,Renovate,Open,,,2023-04-20,32.055,-102.1649718,https://www.greentreecc.com/about,,,,,Kyle Downs,,TrippGolfArch/status/1566102802476273665,Bill Willingham
N America,USA,Texas,Houston CC,Once,Member,2026,,Andrew Green,,,,,,Masterplan,Drawing boards ,,RTJ,2023-02-04,29.761652,-95.4931266,https://www.houstoncc.com/,,,,,,,,
N America,USA,Texas,Lakeside CC,Once,Member,2024,,Jay Blasi,,,Greenscape Methods,,,Renovate,Open,,Ralph Plummer,2023-12-16,29.7646835,-95.5798688,https://fescue.github.io/Houston-Lakeside-Country-Club/,,thecourseshaper_,Derek Dirkson,,,,morrismojo1/status/1608092345836376064,Don Mahaffey
N America,USA,Texas,Laredo CC,Holiday,Public,2025,,Kurt Bowman,,,,,,Renovate,Drawing boards ,,Joe Finger,2023-03-19,27.5899583,-99.4637321,https://www.laredocc.com/Club_Amenities/Golf,,,,,,,,
N America,USA,Texas,Liberty Municipal,Govt.,Public,2023,9,Jeff Blume,$2.9M,,,,,Renovate,Open,,Ralph Plummer,2023-05-15,30.1767877,-94.8778222,http://libertygolfcourse.com/course/,gjgitCfModY,,,,,New Greens,,
N America,USA,Texas,Longwood GC,Holiday,Public,2023,,,$10M,,,,,Redesign,Open,,,2023-10-18,29.985083,-95.6479687,https://texags.com/forums/60/topics/3376278,,,,,Flood Control,,,
N America,USA,Texas,Lost Pines Wolfdancer,Holiday,Public,2023,,Forest Smith,,,,,,Renovate,Open,,Arthur Hills,2023-11-21,30.1501555,-97.4658425,https://jooltnews.com/2022/06/17/texas-resort-begins-construction-of-four-new-holes/,,,,,,,,
N America,USA,Texas,Lozano GC,Govt.,Public,2023,9,Art Schaupeter,$4.4M,,,,,Renovate,Open,,,2023-11-21,27.7680507,-97.4451262,https://www.lozanogolfcenter.com/,z9VN6rydj9E,,,,Executive Golf,Night Golf,,
N America,USA,Texas,Meadowbrook,Govt.,Public,2025,,John Colligan Trey Kemp,$14M,,,ETA Feb 2025,,Rebuild ,Construction,,,2023-11-28,32.7519187,-97.2407444,https://issuu.com/digitalpublish/docs/35_tx_golf_landa_park-issuu/s/16292853,,,,,Irrigation Larry Rodgers,,TreyKempGCA/status/1610738472880324608,Plan
N America,USA,Texas,Mira Vista,Once,Member,2026,,Andy Staples,,,,,,Masterplan,Drawing boards ,,Weiskopf Morrish,2023-08-05,32.6586076,-97.4381336,https://www.miravistacountryclub.com/,,,,,,,,
N America,USA,Texas,Mont Belvieu Eagle Pointe,Govt.,Public,2024,,Finger Dye Spann,$6M,,Heritage Links,ETA Aug 2024,,Renovate,Ongoing,,,2023-12-09,29.8743637,-94.8659683,https://www.golfeaglepointe.com/news/course-renovations,,,,,PM Christian Hale,,,
N America,USA,Texas,Rankin,Govt.,Public,2024,,Trey Kemp,$12M,,,,,Rebuild ,Construction,,,2023-12-21,31.2331533,-101.9328398,https://www.fb.me/groups/702758066504374/,,,,,,,TreyKempGCA/status/1735015376096763993/photo/1,Shot variety
N America,USA,Texas,Royal Oaks,Once,Member,2023,,Chet Williams,,,Landscapes Unlimited,,,Renovate,Open,,,2023-11-15,32.889794,-96.7622162,https://www.roccdallas.com/,,,,,,,,
N America,USA,Texas,Ridgewood CC,Once,Member,2023,,Tripp Davis,$5.2M,,Fleetwood,,,Renovate,Open,,Ralph Plummer,2023-12-07,31.5326505,-97.2207789,https://fescue.github.io/Ridgewood-Country-Club-Waco/,,,,,,,,
N America,USA,Texas,Sherrill Park #2,Govt.,Public,2024,,Weibring Wolfard,$9M,,,ETA Dec 2024,,Renovate,Drawing boards ,,Leon Howard,2023-05-21,32.9854715,-96.6892481,https://www.cor.net/home/showpublisheddocument/37489,,,,,,,,
N America,USA,Texas,Starcke Park,Govt.,Public,2025,,Ross Quitno Crace,$6M,,,Start Jan 2025,1939,Renovate,Construction,,John Bredemus,2023-03-13,29.5532411,-98.0053211,https://seguintoday.com/2023/01/23/city-chooses-architect-for-major-renovation-of-starcke-park-golf-course/,,,,,,,,
N America,USA,Texas,T-36,Holiday,Public,2023,,Ric Buckton,$5M,,Landscapes Unlimited,,,Rebuild ,Open,,,2023-10-21,29.7085986,-94.980712,https://t36golf.com/about/,,,,,Double Greens,,CityofBaytown/status/1700208439257972948,Grow-in Update
N America,USA,Texas,Tony Butler,Govt.,Public,2024,,Jeff Blume,$5.5M,,,ETA Jul 2024,,Renovate,Construction,,John Bredemus,2023-10-03,26.1727495,-97.7090368,https://myrgv.com/local-news/2023/09/26/harlingen-to-transform-tony-butler-with-5-5m-project/,vaHQKQu5-Eg,,,,Harlingen,Municipal Golf,Club_and_Resort/status/1450802984703733764,$25 green fee
N America,USA,Texas,Vaquero Club,Once,Member,2023,,Andrew Green,$19.7M,,Scott Laughlin,,2001,Rebuild ,Open,,Tom Fazio,2023-11-16,32.9646319,-97.1946605,https://fescue.github.io/Vaquero-Club-Golf-Texas/,,gcshaper,gcshaper,,Trip Kuehne,,,
N America,USA,Texas,Westlake,Once,Member,2023,,Lanny Wadkins,,,,,,Rebuild ,Open,,,2023-12-06,30.2804529,-97.8499249,https://www.invitedclubs.com/clubs/westlake-country-club/about/reinvention-updates,MGxFBsQuAFc,,,,,Invited Clubs,,
N America,USA,Virginia,Bayville,Once,Member,2023,,Andrew Green,,,McDonald,,,Renovate,Ongoing,,,2022-12-17,36.9019322,-76.1135931,https://bayvillegolfclub.com/,,,,,,,Cutler_A4/status/1479489361309847560,Super
N America,USA,Virginia,Mount Vernon,Once,Member,2027,,McDonald Liddy,,,,,,Renovate,Drawing boards ,,,2022-12-15,38.79867,-100.213898,https://careers.gcsaa.org/jobs/17770267/assistant-golf-course-superintendent,,,,,,,timliddy/status/1361340874685353990,Plan
N America,USA,Virginia,Preserve Beacon Hill,Once,Member,2024,,Tom Clark Jim Cervone,,,,,,Renovate,Construction,,Johnny Miller,2023-07-15,37.9447159,-78.167961,https://golfweek.usatoday.com/2023/07/06/beacon-hill-golf-course-renovation-virginia-johnny-miller/,,,,,,,,
N America,USA,Virginia,Salisbury CC,Once,Member,2025,,Bill Bergin,,,,,,Masterplan,Drawing boards ,,,2023-02-04,37.5279008,-77.6558465,https://www.turfnet.com/jobs/j53107-golf-course-superintendent/,,,,,,,,
N America,USA,Washington,Jefferson Park,Holiday,Public,2023,,Tanner Consulting,,,,,,Renovate,Drawing boards ,,,2022-09-23,47.5667021,-122.3069952,https://www.seattle.gov/parks/about-us/projects/jefferson-park-golf-course-holes-10-13-renovation,,,,,Holes 10-13,,,
N America,USA,Washington,Manito,Holiday,Public,2023,,Jeff Mingay,,,Ridgetop Casey Kalbrener,,,Renovate,Ongoing,,Ted Macan,2021-04-12,47.608508,-117.397222,https://manitocc.com/golf,,,,,,,jeff_mingay/status/1380217725419667461,Update
N America,USA,Washington,Port Townsend,Govt.,Public,2028,,TBD,$5M,,,,,Renovate,Drawing boards ,,,2023-07-21,48.1167157,-122.7778473,https://cityofpt.us/engagept/page/envision-port-townsend-golf-course-and-mountain-view-commons,,,,,,,,
N America,USA,Washington,Sahalee,Once,Member,2023,,Rees Jones,,,Steve Weisser,,,Renovate,Open,,Ted Robinson,2023-02-23,47.6348879,-122.0592043,https://www.sahalee.com/,a0YW1AQ8GkY,,,,,Masterplan 2,harriskalinka/status/1257731790065696769,Kalinka
N America,USA,Washington,Yakima CC,Holiday,Public,2023,,Mark Miller,,,,,,Renovate,Open,,AV Macan,2023-10-02,46.5978317,-120.436077,https://fliphtml5.com/jyzbe/vpiy,,,,,,,,
N America,USA,Washington DC,East Potomac,Govt.,Public,2028,,Tom Doak,,,,,,Renovate,Drawing boards ,,Walter Travis,2022-12-14,38.874618,-77.028992,https://www.nationallinkstrust.com/courses,VlrBiNWfJtU,nationallinkstrust,NLT,,,Dapper,links_national/status/1503496132625940482,Reversible
N America,USA,Washington DC,Langston,Govt.,Public,2030,,Beau Welling,,,,,,Renovate,Drawing boards ,,Parish,2022-12-14,38.898624,-76.972146,https://www.nationallinkstrust.com/courses,xyDJo-88BWs,nationallinkstrust,NLT,,,Callaway,,
N America,USA,Washington DC,Rock Creek Park,Govt.,Public,2026,9,Gil Hanse,$8M,,,,1921,Renovate,Drawing boards ,,William Flynn,2023-09-10,38.965666,-77.04095,https://www.ncpc.gov/files/projects/2022/8428_Rock_Creek_Park_Golf_Course_Rehabilitation_Submission_Materials_Jan2023.pdf,8WWP2sYspwg,nationallinkstrust,NLT,,,Mike McCartin,,
N America,USA,Wisconsin,Kankakee Elks,Holiday,Public,2024,,David Esler,,,,,,Masterplan,Drawing boards ,,Langford Moreau,2023-12-23,41.0892294,-87.7893633,https://www.elksgolf627.com/,,,,,,,eslergolf/status/1737181957933461548,Design
N America,USA,Wisconsin,Lawsonia,Holiday,Public,2023,,Craig Haltom,,,Oliphant,,1930,Restore,Open,,Langford Moreau,2023-03-20,43.829178,-89.0147319,https://golfcoursearchitecture.net/content/craig-haltom-restores-original-design-intent-to-bunkers-at-lawsonia-links,,lawsoniagolf,Lawsonia,,Dan Moore,,,
N America,USA,Wisconsin,North Hills CC,Holiday,Public,2027,,Sam Beckman David Savic,,,,,,Renovate,Masterplan,,,2023-09-24,43.1509992,-88.0795527,https://www.nhccwi.com/,,,,,,,BPBlackMetal/status/1704521435459273092,Redesign Ken Killian 
N America,USA,Wisconsin,Pleasant Valley,Holiday,Public,2023,,Kevin Norby,,,Golf Creations,,,Renovate,Open,,,2023-05-28,40.068786,-79.5454882,https://pleasantviewgolfclub.com/,,,,,,,golfnorby/status/1661349826611621888,4 new greens roughed-in
N America,USA,Wisconsin,SentryWorld,Holiday,Public,2023,,RTJ2 Charlton,,,Duininck,,,Renovate,Open,,Jay Blasi,2022-12-18,44.545251,-89.567856,https://www.sentryworld.com/golf-sentryworld/course-tour,,,,,,,DuininckGolf/status/1404860520637906948,USGA
N America,USA,Wisconsin,Tanglewood Greens,Holiday,Public,2023,,,,,Seth Greenseth,,,Renovate,Open,,,2023-12-07,44.8584393,-91.9055388,https://clubandresortbusiness.com/tanglewood-greens-gc-will-be-restored-reopened-under-new-ownership/,,,,,,,,
N America,USA,Wisconsin,TPC Wisconsin,Holiday,Public,2023,,Steve Stricker,$20M,,Wadsworth,,,Renovate,Open,,,2023-07-31,43.150857,-89.380199,https://fescue.github.io/TPC-Wisconsin/,R16T4GKAgIE,,,,Cherokee Park,Lohmann,TPCWisconsin/status/1539276774747553792,Dennis Tiziani
N America,USA,Wisconsin,West Bend,Once,Member,2023,,Kye Goalby,,,Kevin Norby,,,Renovate,Open,,Langford Moreau,2023-03-02,43.4041472,-88.5175162,https://westbendcc.com/,YlqhYGK80gQ&t=1760s,,,,,Kye Goalby,putt4dough24/status/1576224375904169984,Back 9
N America,USA,Wisconsin,Westmoor,Once,Member,2023,,Todd Quitno,,,,,,Renovate,Open,,Langford,2023-07-04,43.0310687,-88.1079785,https://www.westmoor.org/golf,,,,,,,,
N America,USA,Wisconsin,Whitnall Park,Govt.,Public,2026,,Todd Quitno,$8.3M,,,,,Renovate,Drawing boards ,,,2023-12-07,42.9232437,-88.0339361,https://www.mkecountyparks.org/whitnall-park-golf-irrigation,,,,,,,kurly99/status/1697619917938266409,Reconstruction
